Date,Price,PE,PB,ROE,ROA
15-Apr,151.1,16.8244,1.5682,9.7361,0.9404
22-Apr,153.2,16.9092,1.5894,9.7816,0.9432
29-Apr,139.5,15.4195,1.4463,9.8272,0.9461
6-May,140.1,15.3989,1.4515,9.8727,0.9489
13-May,139.3,15.2255,1.4446,9.8268,0.9517
20-May,137.8,15.062,1.4282,9.8206,0.9545
27-May,138.9,15.0969,1.4386,9.8668,0.9574
3-Jun,139.2,14.938,1.4408,9.9131,0.9597
10-Jun,135.6,14.4643,1.4027,9.9593,0.9627
17-Jun,137.6,14.5968,1.4225,10.0055,0.9656
24-Jun,138,14.7885,1.4257,9.9386,0.9686
1-Jul,138.5,15.027,1.4294,9.848,0.968
8-Jul,133.3,14.3914,1.3747,9.8967,0.9715
15-Jul,125.2,13.4364,1.2902,10.068,0.9804
22-Jul,128.2,13.6769,1.3202,10.1208,0.9838
29-Jul,126.5,13.5834,1.3056,10.0346,0.9721
5-Aug,127.3,14.1242,1.3283,9.6397,0.8794
12-Aug,127.7,14.0423,1.3316,9.594,0.8835
19-Aug,126.1,13.8046,1.3145,9.6458,0.8875
26-Aug,124.4,13.5167,1.296,9.6975,0.8916
2-Sep,121.6,13.4512,1.2739,9.7493,0.8957
9-Sep,121.8,13.3813,1.2752,9.801,0.8998
16-Sep,121.6,13.5055,1.2727,9.575,0.9038
23-Sep,124.9,13.7331,1.3066,9.6452,0.9079
30-Sep,119.2,13.0053,1.2464,9.2587,0.8985
7-Oct,121.3,13.1749,1.277,9.3173,0.8985
14-Oct,117.5,12.5283,1.2357,9.5237,0.8984
21-Oct,118.8,12.551,1.229,9.557,0.8984
28-Oct,111.7,11.7162,1.155,9.6136,0.8983
4-Nov,112.7,11.7368,1.1659,9.6277,0.8983
11-Nov,117.7,12.1854,1.217,9.6817,0.8983
18-Nov,122.1,12.5461,1.2618,9.7358,0.8982
25-Nov,123.4,12.5853,1.2742,9.7831,0.8982
2-Dec,120.3,12.2949,1.2321,9.9508,0.8982
9-Dec,125.5,12.7206,1.2847,10.0204,0.8981
16-Dec,129,12.9684,1.3198,10.0899,0.8981
23-Dec,128,12.7635,1.3086,10.1595,0.898
30-Dec,129.8,12.8388,1.3261,10.229,0.898
6-Jan,131.6,12.9852,1.3438,10.2334,0.8999
13-Jan,129,12.8652,1.3162,10.1124,0.9017
20-Jan,128.2,12.9355,1.3106,9.9947,0.9195
27-Jan,131.5,13.2397,1.3441,10.0009,0.9216
3-Feb,125.2,12.7697,1.2788,10.0072,0.9238
10-Feb,126.1,12.8339,1.287,10.0134,0.9259
17-Feb,123.3,12.522,1.2574,10.0196,0.9281
24-Feb,128.8,13.1544,1.3205,10.1605,0.9611
3-Mar,128.9,13.1759,1.3236,10.1743,0.9584
10-Mar,118.4,12.093,1.2147,10.2977,0.9595
17-Mar,117.5,11.9772,1.2044,10.3134,0.9616
24-Mar,113.5,11.5466,1.1623,10.3328,0.9627
31-Mar,111.7,11.341,1.1429,10.3523,0.9638
7-Apr,112.3,11.6573,1.139,10.3717,0.9648
14-Apr,113.5,11.7633,1.1507,10.3911,0.9659
21-Apr,115,11.8772,1.16,10.4105,0.9669
28-Apr,116.1,12.0214,1.1696,10.4299,0.968
5-May,114.3,11.7106,1.1509,10.4493,0.969
12-May,113.4,11.7544,1.1698,10.3836,0.9701
19-May,112,11.5917,1.1544,10.4019,0.9712
26-May,109.1,11.2758,1.1235,10.4203,0.9722
2-Jun,106.9,10.9991,1.0995,10.4386,0.9733
9-Jun,112.8,11.5882,1.1592,10.457,0.9743
16-Jun,113.5,11.6422,1.1654,10.4753,0.9754
23-Jun,111.9,11.4605,1.148,10.4937,0.9764
30-Jun,111.5,11.402,1.1429,10.512,0.9775
7-Jul,106.9,11.0486,1.0948,10.5303,0.9786
14-Jul,110.9,11.5468,1.1345,10.5487,0.9796
21-Jul,115.1,11.7149,1.1775,11.0171,0.9669
28-Jul,117.6,12.0136,1.2335,10.9748,0.9276
4-Aug,107.6,10.5693,1.1731,10.8714,1.0112
11-Aug,106.6,10.4882,1.164,10.9015,1.0112
18-Aug,102,10.0251,1.1129,10.9043,1.0111
25-Aug,97.4,9.5629,1.0619,10.9071,1.011
1-Sep,100,9.8092,1.0894,10.9099,1.011
8-Sep,97.05,9.7165,1.1033,10.9669,1.0109
15-Sep,98.7,9.9068,1.1211,10.9756,1.0109
22-Sep,96.5,9.6706,1.0952,10.9843,1.0108
29-Sep,97.45,9.7504,1.1048,10.993,1.0108
6-Oct,96.2,9.6101,1.09,11.0017,1.0107
13-Oct,96.75,9.6156,1.0953,11.0104,1.0106
20-Oct,91.75,9.1033,1.0376,11.0191,1.0106
27-Oct,90.85,8.9988,1.0268,11.0278,1.0105
3-Nov,91.7,9.0677,1.0356,11.0365,1.0105
10-Nov,86.75,8.6641,0.9818,10.9101,0.9922
17-Nov,89.4,8.9129,1.011,10.9201,0.9923
24-Nov,89.9,8.8929,1.015,10.9301,0.9924
1-Dec,85.7,8.5664,0.9668,10.7911,0.9925
8-Dec,85.85,8.624,0.9428,10.7971,0.9927
15-Dec,89.65,9.0539,0.9851,10.6707,0.9928
22-Dec,89.2,8.9809,0.9895,10.6709,0.9902
29-Dec,91.05,9.1508,1.0094,10.676,0.99
5-Jan,87.3,8.7645,0.9649,10.749,0.9898
12-Jan,85.45,8.5778,0.9436,10.7474,0.9896
